scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,v43_future_mean_selected_action,v43_future_robust_selected_action,pc_response_mean_selected_action,pc_occupancy_mean_selected_action,pc_occupancy_robust_selected_action,pcor_main_selected_action,quality_value,v43_future_mean_value,v43_future_robust_value,pc_response_mean_value,pc_occupancy_mean_value,pc_occupancy_robust_value,pcor_main_value,rsm_has_proposal,teacher_bucket,quality_accept,v43_future_mean_accept,v43_future_robust_accept,pc_response_mean_accept,pc_occupancy_mean_accept,pc_occupancy_robust_accept,pcor_main_accept,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield
3e1f06aa9ff354c9,0,1,17,1,3,0.000358076515142,3,-1,-1,-1,-1,-1,-1,0.026358467301641,-0.950825853990008,-0.610909390245257,-0.908915414721751,-0.2136982755941917,-0.3475556343466308,-0.3904213529550633,True,nearzero_positive,True,False,False,False,False,False,False,8.654594421386719e-05,-0.004283159971237183,-0.06807193160057068,-0.050423771142959595,0.005518883466720581
3e3a2d672dfb5b51,0,1,6,1,6,-1.987346634269027e-05,-1,-1,-1,-1,6,6,6,-0.0136586352549881,-0.198000831237776,-0.1536766373545391,-0.1310896817132003,0.0981132699529419,0.0646180193703677,0.0217523007619351,True,mild_harm,False,False,False,False,True,True,True,0.003033876419067383,0.0011788904666900635,-0.0030040442943573,0.02375692129135132,0.019128859043121338
6110193eb32f5ad4,0,1,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
6e075e93bd485b81,0,1,10,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
6fc9e653b0ee5565,0,1,12,1,10,-0.0001716095520647,-1,10,10,10,10,-1,-1,-0.0087597151125167,0.1632519546779002,0.3802308927620412,0.1722138172371099,0.0112619404660174,-0.1544850136212882,-0.1973507322297207,True,mild_harm,False,True,True,True,True,False,False,0.010200679302215576,-0.04723861813545227,0.010200679302215576,0.010200679302215576,0.01909002661705017
99426aa893625f69,0,1,7,0,2,-0.990559431026876,2,2,2,2,-1,-1,-1,0.0167430685662508,0.0167430685662508,0.0167430685662508,0.0167430685662508,-0.2138796547540521,-0.4898965261206,-0.5327622447290326,True,catastrophe,True,True,True,True,False,False,False,-0.011967934668064117,-0.011969737708568573,-0.10949170589447021,-0.012739762663841248,-0.011961527168750763
9fb5b34a36925a6c,0,1,7,0,4,-0.0037563836089917,-1,4,4,4,-1,4,4,-0.1067508314557741,0.5584048279590994,0.296810400351943,0.4620059771943076,-0.0510417612719102,0.0953889242642778,0.0525232056558453,True,mild_harm,False,True,True,True,False,True,True,0.00368577241897583,-0.020803213119506836,-0.02661949396133423,0.05030471086502075,-0.027123570442199707
a1c1a996e52f5c4e,0,1,5,0,9,-0.0004672088905239,-1,9,9,9,9,9,9,-0.0098318091665815,0.4051144600181077,0.2834080947237932,0.4186454278471107,1.442716683828947,1.4656819509667327,1.4228162323583002,True,mild_harm,False,True,True,True,True,True,True,0.17671915143728256,0.17672951519489288,0.17562097311019897,0.17649714648723602,0.17676089331507683
a657d16d34c3519a,0,1,3,1,20,1.784201655457297,20,-1,-1,-1,20,-1,-1,0.0635885941470283,-0.0539140240224046,-0.1095621397189687,-0.0545698615493884,0.1418580301272154,-0.1422614942975774,-0.1851272129060099,True,material_positive,True,False,False,False,True,False,False,-0.013435721397399902,-0.07496833801269531,0.07567232847213745,0.06747213006019592,-0.07584300637245178
a68adc1c27615ce9,0,1,13,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
a75ce500226f5481,0,1,17,1,4,-0.0008296889021993,-1,-1,-1,-1,-1,4,-1,-0.0485800851932729,-0.0485800851932729,-0.0485800851932729,-0.0485800851932729,-0.0175960320305565,0.0125475296392309,-0.0303181889692015,True,mild_harm,False,False,False,False,False,True,False,0.0019743740558624268,0.0019743740558624268,0.012634575366973877,0.0022140033543109894,0.0019743740558624268
b95dc2615771588d,0,1,14,1,23,1.9696841584348583,-1,23,23,23,23,23,23,-0.012030046683439,0.096340394324366,0.1666676015215374,0.0657450169575438,0.1436458120417616,0.2269485082606226,0.18408278965219,True,material_positive,False,True,True,True,True,True,True,0.0015873908996582031,0.0015849322080612183,0.04309651255607605,0.029323995113372803,0.001590535044670105
c3fd16e5694a5353,0,1,10,1,9,0.0044793055554852,9,9,9,9,-1,-1,-1,0.086625159407295,0.2221758039878958,0.3931620608175825,0.3738774614554354,-0.3406256319701646,-0.3256645635279968,-0.3685302821364293,True,nearzero_positive,True,True,True,True,False,False,False,-0.05493129789829254,-0.05512796342372894,-0.05280238389968872,-0.04541914165019989,-0.05581894516944885
c8c5d04b848e504c,0,1,16,1,3,0.000295684360573,3,3,3,3,3,3,3,0.0258323600128593,0.0258323600128593,0.0258323600128593,0.0258323600128593,0.1351600439728904,0.1065296479464749,0.0636639293380424,True,nearzero_positive,True,True,True,True,True,True,True,0.00018411874771118164,0.0011679530143737793,0.004203572869300842,0.035595059394836426,0.0006073415279388428
c944de45a71e5a38,0,1,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
f7cbec94d1ff5621,0,1,3,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
03dac455f9ec5792,0,1,18,1,23,-0.0001943112442734,-1,-1,-1,-1,-1,-1,-1,-0.0403824420345861,-0.0403824420345861,-0.0403824420345861,-0.0403824420345861,-0.0869968926133563,-0.1054838234685099,-0.1483495420769424,True,mild_harm,False,False,False,False,False,False,False,-0.0008402243256568909,-0.00021921098232269287,-0.011314071714878082,-0.010973259806632996,0.00030991435050964355
0966d80519ed5508,0,1,11,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
222f2b699516591c,0,1,14,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
343925e5442554f5,0,1,4,1,9,-0.0001190353877842,9,9,9,9,9,9,9,0.3041924600587267,0.3041924600587267,0.3041924600587267,0.3041924600587267,0.4248276447374329,0.4197737819825599,0.3769080633741273,True,mild_harm,True,True,True,True,True,True,True,0.012576058506965637,0.024396590888500214,0.02831769734621048,0.0018201172351837158,0.01995132863521576
650894e30d725ba8,0,1,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
70a67a5dedae584b,0,1,23,1,22,0.0002050307922065,22,-1,-1,-1,-1,-1,-1,0.0286170923900869,-0.9436222201930656,-0.658458280381688,-0.9753259366441206,-0.4617926479938584,-0.4696210906264397,-0.5124868092348722,True,nearzero_positive,True,False,False,False,False,False,False,-0.05961140990257263,-0.05961140990257263,-0.05961140990257263,-0.05961140990257263,-0.05961140990257263
80c337fb67145ff6,0,1,29,1,20,0.0002089060913768,20,20,20,20,-1,-1,-1,0.1180500189050795,0.2821954072873091,0.2340505266523348,0.2875480182984725,-0.7516897412363022,-0.7617231795527415,-0.804588898161174,True,nearzero_positive,True,True,True,True,False,False,False,-0.10560658574104309,-0.10603092610836029,-0.10603301227092743,-0.10603389143943787,-0.10456480085849762
84ed4f2cc4f057ce,0,1,14,1,25,1.8950668792427905e-05,25,25,25,25,25,25,-1,0.0058041838377809,0.0068811778020439,0.0075800950903716,0.0065792520653928,0.0099724241255033,0.0129067007444956,-0.0299590178639369,True,nearzero_positive,True,True,True,True,True,True,False,0.0003475695848464966,0.0003475695848464966,0.0013644397258758545,0.0003376603126525879,0.0003475695848464966
8bdafd4a1d7c50eb,0,1,21,1,3,0.0008188129012006,3,-1,-1,-1,-1,-1,-1,0.0946754624416944,-0.0778892731874736,-0.027274944752453,-0.0835164303873843,-0.2571213265511177,-0.2635803643817248,-0.3064460829901573,True,nearzero_positive,True,False,False,False,False,False,False,-0.042589426040649414,-0.04255905747413635,-0.04285213351249695,-0.04301464557647705,-0.04247218370437622
9cb860301c105ca7,0,1,9,1,20,-3.7070147320572566e-05,20,20,20,20,-1,-1,-1,0.0537754078684801,0.0537871939566675,0.0537837370224549,0.0537875782887893,-0.0860885729509707,-0.0917298729773007,-0.1345955915857332,True,mild_harm,True,True,True,True,False,False,False,-0.017756789922714233,-0.017756789922714233,-0.0180206298828125,-0.015481710433959961,-0.017756789922714233
a1ceb182eb7250a1,0,1,16,1,9,0.0007709787252359,-1,-1,-1,-1,9,-1,-1,-0.1275376283461679,-0.0590624877739337,-0.0146254234741163,-0.0780981119421547,0.0186631844483871,-0.050401807781975,-0.0932675263904076,True,nearzero_positive,False,False,False,False,True,False,False,0.021966654807329178,0.007297337055206299,-0.003584831953048706,0.03070451319217682,0.017909519374370575
b704090abc8d5afe,0,1,30,1,18,0.0007353571400976,18,18,18,18,-1,-1,-1,0.1275214467004856,0.1275214467004856,0.1275214467004856,0.1275214467004856,-0.3386025269059933,-0.3460432942614546,-0.3889090128698871,True,nearzero_positive,True,True,True,True,False,False,False,-0.05665937066078186,-0.05665937066078186,-0.05665937066078186,-0.05665937066078186,-0.05665937066078186
fd35b4e54a465e54,0,1,1,0,7,-2.0207331793509424,-1,-1,-1,-1,-1,-1,-1,-0.0159766820677998,-0.0315968994743659,-0.0255750752766968,-0.0344850704605573,-0.5045199029588421,-0.5126965650290571,-0.5555622836374896,True,catastrophe,False,False,False,False,False,False,False,-0.05895611643791199,-0.05962362885475159,-0.06152623891830444,-0.05854484438896179,-0.05954521894454956
fe98c3c19baf5ea3,0,1,2,1,4,2.128624531634088,4,4,4,4,4,4,4,1.4566476081134123,1.7103825865483375,2.030448892700262,1.7249230060457237,1.5909468872051582,2.1411518452763354,2.0982861266679027,True,material_positive,True,True,True,True,True,True,True,-0.013869121670722961,0.18061751127243042,-0.03228926658630371,-0.029294833540916443,0.03614644706249237
05ba4ac2db9c50d2,0,1,11,1,25,-0.98944860655242,25,25,25,25,25,-1,-1,0.0078599697566682,0.011897608474022,0.014517842131766,0.0107794786292233,0.0649013485188203,-0.0337836562343926,-0.0766493748428251,True,catastrophe,True,True,True,True,True,False,False,0.012697577476501465,0.012797191739082336,-0.02285650372505188,0.012396201491355896,0.012771755456924438
0d399eab6caf5d71,0,1,1,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
154c14f381535c43,0,1,1,1,24,7.987478524418279e-05,24,24,24,24,24,24,24,0.0206424582787196,0.0495808468632927,0.0410930344556211,0.0505244977261634,0.0638355430501876,0.0645250370761284,0.0216593184676958,True,nearzero_positive,True,True,True,True,True,True,True,0.005250304937362671,0.005250304937362671,0.005250304937362671,0.005250304937362671,0.005250304937362671
20cd0f5250875606,0,1,5,0,9,-0.0003515167922247,-1,-1,-1,-1,9,9,9,-0.0969161265910946,-0.0969161265910946,-0.0969161265910946,-0.0969161265910946,0.0870448483615193,0.0899741634433793,0.0471084448349468,True,mild_harm,False,False,False,False,True,True,True,0.02236044406890869,0.02236044406890869,0.02236044406890869,0.022359073162078857,0.022360414266586304
30a3163cf0805a69,0,1,4,0,1,-1.2324926170708386,1,1,1,1,1,1,1,0.0901786313987583,0.0901786313987583,0.0901786313987583,0.0901786313987583,0.7079705080271952,0.7177086966870403,0.6748429780786078,True,catastrophe,True,True,True,True,True,True,True,0.07510752975940704,0.07508724927902222,0.07511088252067566,0.07513374090194702,0.07505826652050018
3da38924ebd45f50,0,1,10,1,1,1.728687759304978,1,1,1,1,1,1,1,0.4846372404412494,0.4846372404412494,0.4846372404412494,0.4846372404412494,1.575831625542436,1.5932504325956394,1.550384713987207,True,material_positive,True,True,True,True,True,True,True,0.13263936340808868,0.13263936340808868,0.13263936340808868,0.13263936340808868,0.13263936340808868
48fd1a7abb7c59a6,0,1,19,1,23,-0.0003539639446881,-1,-1,-1,-1,-1,-1,-1,-0.0268678197570679,-0.0268678197570679,-0.0268678197570679,-0.0268678197570679,-0.030529784065306,-0.0305882402401105,-0.073453958848543,True,mild_harm,False,False,False,False,False,False,False,-0.0004451274871826172,-0.0004451274871826172,-0.0004451274871826172,-0.0004451274871826172,-0.0004451274871826172
501128405d13533f,0,1,10,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
594c56337e94571b,0,1,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
5c92fa52c5165a1e,0,1,19,1,10,-7.041046395883654e-05,-1,-1,-1,-1,-1,-1,-1,-0.0255505490069909,-0.0255505490069909,-0.0255505490069909,-0.0255505490069909,-0.1165488966771192,-0.1134019851560485,-0.156267703764481,True,mild_harm,False,False,False,False,False,False,False,-0.009685471653938293,-0.012589707970619202,-0.012994632124900818,-0.009613052010536194,-0.012262582778930664
83d128720881565a,0,1,17,0,3,-0.0005778864786027,-1,-1,-1,-1,-1,-1,-1,-0.1712672951569568,-0.1778303230842165,-0.1965269272979145,-0.1782279618104355,-0.1709648738084045,-0.3562564633519945,-0.3991221819604271,True,mild_harm,False,False,False,False,False,False,False,0.010274171829223633,-0.05538743734359741,0.010274171829223633,0.010274171829223633,0.010274171829223633
95a810911ba359ec,0,1,11,0,18,-1.2317849212438547,18,18,18,18,18,18,18,0.3068196474224927,0.3467465919403217,0.397111190970114,0.3488021073349735,0.4334200712531144,0.3768040976972833,0.3339383790888508,True,catastrophe,True,True,True,True,True,True,True,0.031189613044261932,-0.002150118350982666,0.002710998058319092,0.005811795592308044,0.046680107712745667
9d1adc78bda259ce,0,1,10,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
a3b5d1855e7e5d96,0,1,12,1,5,0.1193620606041702,-1,5,5,5,5,5,5,-0.0316556543504431,0.3127089936560309,0.1576728262387375,0.2980539376872601,0.3119790730313914,0.3355835112206881,0.2927177926122556,True,small_positive,False,True,True,True,True,True,True,0.03535667061805725,0.032621026039123535,0.06575179100036621,0.02754834294319153,0.06668403744697571
bbc08519add25675,0,1,3,1,9,2.284032596921548,9,9,9,9,9,9,9,0.0423897893028227,0.5662491925334466,0.6670939097168999,0.5383639066111509,1.2113281017582995,1.5898391336733564,1.546973415064924,True,material_positive,True,True,True,True,True,True,True,0.22552885115146637,0.09216944873332977,0.07067186385393143,0.10706263780593872,0.24972492456436157
bf75c93832c7569d,0,1,9,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
d5b4a2295da55f8c,0,1,5,0,7,-1.2230283835736102,7,7,7,7,7,7,7,0.9347436413089348,0.9347436413089348,0.9347436413089348,0.9347436413089348,1.01355510454772,1.1192047078087162,1.0763389892002837,True,catastrophe,True,True,True,True,True,True,True,-0.007635563611984253,0.04080452769994736,0.005430832505226135,0.013339780271053314,-0.003931865096092224
dec7d1a6632a516c,0,1,9,1,1,0.0097562610348436,1,1,1,1,1,1,1,0.0727951563065859,0.0727951563065859,0.0727951563065859,0.0727951563065859,0.0035195081406813,0.0517940251420127,0.0089283065335802,True,nearzero_positive,True,True,True,True,True,True,True,-0.008581399917602539,-0.015441268682479858,0.006349459290504456,-0.010907933115959167,-0.01126563549041748
e14c53a47ffc5fe0,0,1,21,1,24,-0.0002950868985615,-1,-1,-1,-1,-1,-1,-1,-0.0268588871431019,-0.0268588871431019,-0.0268588871431019,-0.0268588871431019,-0.0529500150737361,-0.0533665094485509,-0.0962322280569834,True,mild_harm,False,False,False,False,False,False,False,-0.003171488642692566,-0.003171488642692566,-0.003171488642692566,-0.003171488642692566,-0.003171488642692566
0624fd97bb1d5859,0,1,23,1,22,0.0001875565206632,22,-1,-1,-1,22,22,22,0.0693357349256455,-0.1944943430327996,-0.3657074227628151,-0.114327916060928,0.2029698231732561,0.136751476526187,0.0938857579177545,True,nearzero_positive,True,False,False,False,True,True,True,0.02361544966697693,0.003662705421447754,-0.0042009055614471436,0.02373194694519043,0.023616135120391846
1289017760ab5cda,0,1,22,1,23,-0.0001021183120086,-1,-1,-1,-1,-1,-1,-1,-0.042313126640793,-0.042313126640793,-0.042313126640793,-0.042313126640793,-0.0383754957602814,-0.0823132229013974,-0.12517894150983,True,mild_harm,False,False,False,False,False,False,False,0.005331121385097504,-0.015995904803276062,0.0016559362411499023,0.005032151937484741,0.0004917532205581665
15210c5280b851a8,0,1,18,1,24,1.220051444119215,24,24,24,24,24,24,24,0.0055943105321735,0.0055943105321735,0.0055943105321735,0.0055943105321735,0.2812580150801357,0.2856584527534355,0.2427927341450029,True,material_positive,True,True,True,True,True,True,True,0.03350810706615448,0.03350810706615448,0.03350810706615448,0.03350810706615448,0.03350810706615448
327472f9f4b755a7,0,1,12,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
35c70713d92251fc,0,1,12,1,17,0.0,-1,-1,-1,-1,-1,-1,-1,-0.0025181338176987,-0.0025181338176987,-0.0025181338176987,-0.0025181338176987,-0.0025181338176987,-0.0025181338176987,-0.0453838524261312,True,mild_harm,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
3a4fd1d48a995545,0,1,12,1,19,0.0142617651462133,19,19,19,19,19,19,19,0.3260503994271135,0.3260503994271135,0.3260503994271135,0.3260503994271135,0.9237569076688026,0.933298135596346,0.8904324169879134,True,small_positive,True,True,True,True,True,True,True,0.07265379279851913,0.07265379279851913,0.07265379279851913,0.07265379279851913,0.07265379279851913
3c9d60b02bfb51c0,0,1,17,0,9,-0.0004975407660006,-1,-1,-1,-1,-1,-1,-1,-0.1211998172928114,-0.1003067752155416,-0.1019859538980892,-0.0995986288531114,-0.1296958098021779,-0.0705264468184417,-0.1133921654268743,True,mild_harm,False,False,False,False,False,False,False,-0.004292547702789307,0.01670604944229126,-0.004292547702789307,-0.004292547702789307,-0.004292547702789307
4750b9c4cfbd5d3f,0,1,2,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
506ddb4d458f5a70,0,1,1,0,9,-0.9297249210089444,-1,9,9,9,-1,-1,-1,-0.0461784272790109,0.3266840390774921,0.217321119333477,0.3388426977077423,-0.1582934260549564,-0.1745628942331341,-0.2174286128415666,True,catastrophe,False,True,True,True,False,False,False,-0.012827873229980469,-0.017959117889404297,-0.012827873229980469,-0.012827873229980469,-0.012827873229980469
54dbabed00525444,0,1,17,0,6,-0.0001196603953605,-1,-1,-1,-1,-1,-1,-1,-0.0698255731318765,-0.0737079314411324,-0.0725692111930431,-0.0738345311223066,-0.1838637902471458,-0.1856841897357644,-0.2285499083441969,True,mild_harm,False,False,False,False,False,False,False,-0.01386183500289917,-0.01386183500289917,-0.01386183500289917,-0.01386183500289917,-0.01386183500289917
77f9220d917b52d0,0,1,12,1,1,0.9964797705322505,1,1,1,1,1,1,1,0.1671000590199277,0.1810939714834333,0.1901753005071316,0.1765117949498442,0.2138227414969543,0.245986740751632,0.2031210221431995,True,material_positive,True,True,True,True,True,True,True,0.00542067363858223,-0.0019731298089027405,0.015076860785484314,0.00538032129406929,0.004995882511138916
7ca96f8e844f56ca,0,1,15,1,20,3.252210966228601,20,20,20,20,20,20,20,0.0439315520795951,0.1301912321959268,0.0886510598657734,0.1012493883483769,0.7872439017519047,0.7817405261518569,0.7388748075434244,True,material_positive,True,True,True,True,True,True,True,0.08393189311027527,0.08515757322311401,0.09798026084899902,0.09798026084899902,0.07713454961776733
7d363b1db0fc5975,0,1,11,1,5,-0.9769596037015144,5,5,5,5,5,5,5,0.1491291831835257,0.7468877014584824,1.13480427190265,0.5688968308994841,0.0741230998628552,0.1118436437852066,0.0689779251767741,True,catastrophe,True,True,True,True,True,True,True,-0.010738015174865723,-0.00993441790342331,0.002523452043533325,-0.011934489011764526,-0.010305985808372498
8813e8c6790a59d3,0,1,13,1,22,0.0001085729885146,22,22,22,22,22,22,22,0.128368534954043,0.128368534954043,0.128368534954043,0.128368534954043,0.3816992465745686,0.3857431812269261,0.3428774626184935,True,nearzero_positive,True,True,True,True,True,True,True,0.030793435871601105,0.030793435871601105,0.030793435871601105,0.030793435871601105,0.030793435871601105
