scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,dist_mean_selected_action,temporal_profile_selected_action,dirp_joint_selected_action,quality_value,plan_control_value,dist_mean_value,temporal_profile_value,dirp_joint_value,cv_occ_selected_action,local_rf_selected_action,plan_rf_selected_action,cv_occ_value,local_rf_value,plan_rf_value,pc_occupancy_robust_selected_action,pc_occupancy_robust_value,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield,risk_delta_l1,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,teacher_bucket,quality_accept,cv_occ_accept,local_rf_accept,plan_rf_accept,v44_robust_accept,current_risk_all_zero,cv_to_local_local_only,cv_to_local_cv_only,local_to_plan_plan_only,local_to_plan_local_only,v44robust_to_plan_plan_only,v44robust_to_plan_v44_only,teacher_bucket_v46,plan_control_accept,dist_mean_accept,temporal_profile_accept,dirp_joint_accept,plan_to_dist_mean_dist_mean_only,plan_to_dist_mean_plan_only,plan_to_temporal_profile_temporal_profile_only,plan_to_temporal_profile_plan_only,plan_to_dirp_joint_dirp_joint_only,plan_to_dirp_joint_plan_only,plan_control_material_miss,dist_mean_material_miss,temporal_profile_material_miss,dirp_joint_material_miss
cdfa6ac2b00156d1,0,1,10,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16599b5179df53bb,0,1,7,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181f26554b4b5e75,0,1,15,0,9,-0.0001236836064255,-1,-1,-1,-1,-1,-0.0689185551671475,-0.1054520815935736,-0.2001678962584911,-0.1105480892737594,-0.1197762025487551,-1,-1,-1,-0.1789023066250926,-0.1029598549149226,-0.1054520815935736,-1,-0.197389387244917,-0.0153708159923553,-0.0153708159923553,-0.0153708159923553,-0.0153708159923553,-0.0153708159923553,0.0972293242812156,0.0,0.0,0.0972293242812156,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21411e892e975adf,0,1,3,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24f940b7a94f5ed7,0,1,17,0,3,-0.0003130765174522,3,3,3,3,3,0.1176303764288154,0.117224258664913,0.2066896704801826,0.0870535933185132,0.1266870591324883,3,3,3,0.0687520548488995,0.0917941892351866,0.117224258664913,3,0.02497594573176,-0.0068309903144836,-0.0068309903144836,-0.0154354572296142,-0.0068309903144836,-0.0068309903144836,0.3454594016075134,0.0,0.0,-0.3454594016075134,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
257140a662885e1d,0,1,7,1,3,0.000522074045008,3,3,3,3,3,0.0829275642638083,0.2055910871398172,0.341537552083524,0.1082391078951485,0.0806854930202405,3,3,3,0.375841173279275,0.2066764776611288,0.2055910871398172,3,0.6859368727580155,0.0409362465143203,0.1150388121604919,0.0004501491785049,0.0326920896768569,0.044680118560791,0.1009696125984191,0.0,0.0,-0.1009696125984191,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
3e1e8ae126d0578f,0,1,15,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40d5b1af93cf50e4,0,1,12,1,4,8.93150708446977e-05,-1,4,4,-1,-1,-0.0128033924946345,0.0723695023201698,0.051034225927948,-0.026404706859903,-0.0247834628077898,4,4,4,0.0387432571875504,0.0605698103068819,0.0723695023201698,4,0.0021934516607172,0.0072039067745208,0.0019100904464721,-0.0030259490013122,0.0011879056692123,0.0037764087319374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,False,False,False,False,False,True,False,True,False,False,False,False
4b30de14589f513c,0,1,14,1,23,0.0002240603599697,23,-1,-1,23,23,0.0633282565503958,-0.0918955740481408,-0.0398598521424355,0.0479014692121292,0.0715884127708717,23,-1,-1,0.0502599062547609,-0.0615834489923295,-0.0918955740481408,23,0.0523225631433058,-0.0018263757228851,-0.0007496625185012,-0.0019319802522659,-0.0018846243619918,-0.0018330663442611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,False,False,True,True,False,True,False,False,False,True,positive_le_0p001,False,False,True,True,False,False,True,False,True,False,False,False,False,False
648d283b25fa50d1,0,1,4,0,23,-0.0001290052613243,-1,23,23,-1,-1,-0.0349978541835867,0.2031531486988711,0.3047713943320105,-0.2018641225232185,-0.180961930617035,23,23,23,0.1995307868142787,0.1771052280829417,0.2031531486988711,23,0.1293127756370735,0.0327766239643096,0.0057584345340728,0.0473822057247161,0.0473822057247161,0.0030958503484725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,False,False,False,False,False,True,False,True,False,False,False,False
651762602ed854bf,0,1,1,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864541f05d165c97,0,1,2,1,21,7.027299320325284e-05,21,21,21,21,21,0.138462838950419,0.237822841522004,0.3323997833707932,0.1109726183383169,0.1701413812381956,21,21,21,0.1526890332986049,0.2860734412439734,0.237822841522004,21,0.1453232288875821,0.0019881874322891,0.0006680190563201,0.0019881874322891,0.0019881874322891,-0.0001167505979537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
a054dd394e1b559c,0,1,17,1,21,0.0004801966886094,21,21,21,-1,-1,0.0311244355017794,0.0917275854272792,0.0803474462418657,-0.16537345664839,-0.165104994128219,21,21,21,0.1530606365104324,0.1088894285427727,0.0917275854272792,21,0.1609475032808981,0.0170412361621856,0.0171660929918289,0.0164585933089256,0.0144441574811935,0.0177922546863555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,False,False,False,False,False,True,False,True,False,False,False,False
b7c6fe6429785952,0,1,15,1,22,6.060907109617375e-05,22,-1,-1,22,22,0.0276894615870871,-0.0960164106706809,-0.0586523892597434,0.0085306636871737,0.0307748367998671,-1,-1,-1,-0.03541825728817,-0.0957796269364436,-0.0960164106706809,-1,-0.0460260396860636,-0.0088196471333503,-0.0088196471333503,-0.0088196471333503,-0.0088196471333503,-0.0088196471333503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,True,True,False,False,True,False,True,False,False,False,False,False
c031140da54d502a,0,1,17,1,3,0.9911725879896434,3,-1,-1,-1,-1,0.0497809242708474,-0.1343717334498333,-0.1308777928400386,-0.0791098156466745,-0.066274379621595,-1,-1,-1,-0.2543265509240771,-0.1173964942319206,-0.1343717334498333,3,0.0424176719978785,-0.0425006449222564,-0.0426352620124816,0.0419124364852905,-0.0419850349426269,-0.0426281094551086,0.0055908560752868,0.0,0.0,0.0055908560752868,0.0,0.0,0.0,material_positive_gt_0.2,True,False,False,False,True,False,False,False,False,False,False,True,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
cdabe76a1ba75152,0,1,16,1,3,0.990668047375232,3,-1,-1,3,3,0.0733983674342229,-0.0089997298469056,-0.0104701668194544,0.0700553742805797,0.063803994521464,-1,-1,-1,-0.0184364137982408,-0.0120594344800954,-0.0089997298469056,3,0.0482714814267619,-0.0128343999385833,-0.0128343701362609,0.007114440202713,-0.0128346383571624,-0.0128343105316162,0.0030669569969177,0.0,0.0,0.0030669569969177,0.0,0.0,0.0,material_positive_gt_0.2,True,False,False,False,True,False,False,False,False,False,False,True,material_positive_gt_0p2,False,False,True,True,False,False,True,False,True,False,True,True,False,False
cdccf3dfd4e153cc,0,1,24,1,21,0.0025033863656862,21,21,21,-1,-1,0.0744161034708732,0.1766756015777785,0.173440275673627,-0.1458695638571697,-0.1451375958312498,21,21,21,0.2541777112446907,0.1943718257461604,0.1766756015777785,21,0.272091774366005,0.0251226425170898,0.0252483040094375,0.0246310010552406,0.0225633978843688,0.0258767530322074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,False,False,False,False,False,True,False,True,False,False,False,False
d3e0b427c9095c6f,0,1,17,1,9,0.0002687987604178,-1,-1,-1,-1,-1,-0.061525502535597,-0.1389755494907065,-0.1800711154553144,-0.0698010723087562,-0.0617171783813961,-1,-1,-1,-0.1127189854011445,-0.1561987198370968,-0.1389755494907065,-1,-0.1213239883485715,-0.0071545541286468,-0.0071545541286468,-0.0071545541286468,-0.0071545541286468,-0.0071545541286468,0.0017117857933044,0.0,0.0,0.0017117857933044,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d86f407ee78151b0,0,1,5,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
de2c82b474d85dd5,0,1,17,1,9,0.0006124333238229,-1,9,9,9,9,-0.0924361201128707,0.0006463271809105,0.0662034942056242,0.0955865722620961,0.118246992571246,9,-1,9,0.2051167562369483,-0.0338290337381927,0.0006463271809105,9,0.3068936562441955,0.0415846109390258,0.0825726091861724,0.0712392181158065,0.0328603684902191,0.0592162609100341,0.1121372580528259,0.0,0.0,0.1121372580528259,0.0,0.0,0.0,positive_le_0.001,False,True,False,True,True,False,False,True,True,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
046577552dd15fc3,0,1,15,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1f8c9456286d59fb,0,1,17,0,9,-0.0006121215932071,-1,9,9,9,9,-0.1157077763246233,0.1894407581871881,0.2348824301114402,0.2361445222105166,0.3452647814338144,9,9,9,0.2795081447636865,0.1468642191020791,0.1894407581871881,9,0.1814804433720738,0.0552335381507873,0.0170508623123168,0.0291641950607299,0.0565431416034698,0.027084082365036,0.3487432673573494,0.0,0.0,0.3487432673573494,0.0,0.0,0.0,mild_harm,False,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
369040b3134c5769,0,1,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39dca464ed145043,0,1,17,1,3,1.3998703285889036e-05,3,3,3,3,3,0.0383389976262005,0.4670205559696724,0.5309182783399751,0.5541786336553155,0.7099897536831788,3,3,3,0.7988714004937293,0.4235249276949716,0.4670205559696724,3,0.7992647893839923,0.1062884628772735,0.1066303551197052,0.0754837691783905,0.1060664653778076,0.1063392162322998,0.005164086818695,0.0,0.0028459429740905,0.0023181438446044,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
3e940b9ccdf456b7,0,1,17,1,3,-0.0098371612697842,3,3,3,3,3,0.0381838367051715,0.4793688610022942,0.5451304559380634,0.5361406217992409,0.680500212165974,3,3,3,0.8410448908238768,0.4295070329937175,0.4793688610022942,3,0.8488402270498239,0.1122041344642639,0.1126433908939361,0.0814597606658935,0.1119390726089477,0.1122845709323883,0.0020313262939453,0.0,0.0,0.0020313262939453,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
4f74e2eb505a5fd0,0,1,9,0,7,-0.2430389412705786,-1,-1,-1,-1,-1,-0.115313191079963,-0.0299246575947966,-0.0086290914682084,-0.1117393137162017,-0.1109858588720057,7,-1,-1,0.0544929520075482,-0.0411676888746857,-0.0299246575947966,7,0.0632054926973899,0.0237313210964202,0.0207748562097549,0.01466865837574,0.0146672427654266,0.0249590277671813,1.055002212524414e-05,0.0,1.055002212524414e-05,0.0,0.0,0.0,0.0,mild_harm,False,True,False,False,True,False,False,True,False,False,False,True,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524cadd627f25d7f,0,1,8,0,7,-0.2439054437735635,-1,-1,7,-1,-1,-0.0926371773245006,-0.0057961497951073,0.0094969599670898,-0.0726143161630098,-0.0660032449827215,7,-1,-1,0.1460147228801012,-0.011866904323339,-0.0057961497951073,7,0.1007946446645183,0.0333528667688369,0.026621788740158,-0.0210725218057632,0.0141971558332443,0.0332396328449249,4.589557647705078e-06,0.0,4.589557647705078e-06,0.0,0.0,0.0,0.0,mild_harm,False,True,False,False,True,False,False,True,False,False,False,True,mild_harm,False,True,False,False,True,False,False,False,False,False,False,False,False,False
70c45003ec3e527b,0,1,1,0,9,-0.0006647571086881,-1,9,9,-1,-1,-0.1374841777010956,0.0008539052827405,0.0214748979318547,-0.072996535487195,-0.0476753762791632,-1,-1,9,-0.0903944198444508,-0.0581780462126721,0.0008539052827405,-1,-0.0184262078662085,0.006581038236618,0.0138356089591979,0.0153813958168029,0.0153813958168029,0.0149877369403839,0.0119448900222778,0.0,0.0,0.0119448900222778,0.0,0.0,0.0,mild_harm,False,False,False,True,False,False,False,False,True,False,True,False,mild_harm,True,True,False,False,False,False,False,True,False,True,False,False,False,False
b1bfa52c4bc452b7,0,1,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bed9898a4bf45a6b,0,1,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
db219c4afef9558d,0,1,18,1,3,0.0001490208003551,3,-1,-1,-1,-1,0.0368886125452618,-0.1958527783560385,-0.2305458636185291,-0.1738817945428523,-0.2267788536009981,-1,-1,-1,-0.2616393758448326,-0.1680957016066342,-0.1958527783560385,-1,-0.3074367317597937,-0.0417208969593048,-0.0384276807308197,-0.0331842601299285,-0.0427048504352569,-0.041354089975357,0.0060608983039855,0.0,0.0,0.0060608983039855,0.0,0.0,0.0,positive_le_0.001,True,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fa1f7200f4ff5651,0,1,16,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04e294754b4d56a6,0,1,7,1,22,4.5298025821094434e-05,22,-1,-1,22,22,0.072460694021912,-0.0012364528595574,-0.0103034920714788,0.2575656213353721,0.2440140559288813,22,22,-1,0.9840800151623044,0.0660300325757376,-0.0012364528595574,22,1.1429474506693136,0.1274036467075348,0.1279730200767517,0.1262362897396087,0.1289421617984771,0.12868732213974,0.4039696455001831,0.0,0.3840892314910888,-0.0198804140090942,0.0,0.0,0.0,positive_le_0.001,True,True,True,False,True,False,False,False,False,True,False,True,positive_le_0p001,False,False,True,True,False,False,True,False,True,False,False,False,False,False
3a223e65af13545c,0,1,7,1,1,1.6616739350611345,1,1,1,1,1,1.0171702435192622,1.126085764257121,1.1423241810457463,1.5324403121076888,1.6121814127441114,1,1,1,0.8062917195784519,0.8890543972537792,1.126085764257121,1,0.7709294147585138,-0.0294713973999023,-0.0294871628284454,-0.0294453501701354,-0.0293594002723693,-0.0295099020004272,0.96665358543396,0.0,0.0566041469573974,0.0,0.0,0.9100494384765624,0.0,material_positive_gt_0.2,True,True,True,True,True,False,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
3e1f06aa9ff354c9,0,1,17,1,3,0.000358076515142,3,-1,-1,-1,-1,0.026358467301641,-0.1733448974492791,-0.2283328256741335,-0.0228291343425651,-0.0175108409980562,3,-1,-1,0.0269777738367976,-0.1380272629814793,-0.1733448974492791,-1,-0.3475556343466308,8.654594421386719e-05,-0.0042831599712371,-0.0680719316005706,-0.0504237711429595,0.0055188834667205,0.7707508206367493,0.0,0.0,-0.7707508206367493,0.0,0.0,0.0,positive_le_0.001,True,True,False,False,False,False,False,True,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3e3a2d672dfb5b51,0,1,6,1,6,-1.987346634269027e-05,-1,6,6,6,6,-0.0136586352549881,0.0495594604284728,0.0155930685853087,0.0163263586775541,0.0026387707811964,6,6,6,0.0080501088535,0.0435177077592258,0.0495594604284728,6,0.0646180193703677,0.0030338764190673,0.00117889046669,-0.0030040442943573,0.0237569212913513,0.0191288590431213,0.3117288947105407,0.0,-0.1691111326217651,-0.1426177620887756,0.0,0.0,0.0,mild_harm,False,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
6110193eb32f5ad4,0,1,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6e075e93bd485b81,0,1,10,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6fc9e653b0ee5565,0,1,12,1,10,-0.0001716095520647,-1,10,10,10,10,-0.0087597151125167,0.2232351063375836,0.1973592818233406,0.0402259597388708,0.0321237760020199,10,10,10,0.0642298626275047,0.2586014164187978,0.2232351063375836,-1,-0.1544850136212882,0.0102006793022155,-0.0472386181354522,0.0102006793022155,0.0102006793022155,0.0190900266170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,True,True,False,True,False,False,False,False,True,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
99426aa893625f69,0,1,7,0,2,-0.990559431026876,2,-1,-1,2,2,0.0167430685662508,-0.0336038279213007,-0.0411062682448693,0.0300778720946467,0.0245714760943074,-1,-1,-1,-0.0688918593660325,-0.0240535016422645,-0.0336038279213007,-1,-0.4898965261206,-0.0119679346680641,-0.0119697377085685,-0.1094917058944702,-0.0127397626638412,-0.0119615271687507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,catastrophe,True,False,False,False,False,True,False,False,False,False,False,False,catastrophe,False,False,True,True,False,False,True,False,True,False,False,False,False,False
9fb5b34a36925a6c,0,1,7,0,4,-0.0037563836089917,-1,-1,-1,-1,-1,-0.1067508314557741,-0.5400591246118485,-0.5228889811945469,-0.5859411093519113,-0.4768494759661188,-1,-1,-1,-0.0803777426339298,-0.5717629083253045,-0.5400591246118485,4,0.0953889242642778,0.0036857724189758,-0.0208032131195068,-0.0266194939613342,0.0503047108650207,-0.0271235704421997,0.656873881816864,0.0,0.0,0.656873881816864,0.0,0.0,0.0,mild_harm,False,False,False,False,True,False,False,False,False,False,False,True,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
