scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,avr_selected_action,avr_value,dense_selected_action,dense_value,davr_selected_action,davr_value,rsm_proposal,rsm_true_positive,rsm_catastrophe,dense_accept,davr_accept,dense_false_veto_positive,dense_accept_catastrophe,davr_false_veto_positive,davr_accept_catastrophe
9ddade724a6a54e2,4,0,16,1,3,0.0100307320304085,0.9292438401492256,3,0.0802779474281762,3,0.0231269964201101,3,0.1283270369629398,1,1,0,1,1,0,0,0,0
a5fc167ac3e45fec,4,0,17,0,0,0.0078568709522654,-0.0001269786208872,0,0.0798351855733317,-1,-0.030702146082059,0,0.1339739136286949,1,0,0,0,1,0,0,0,0
bcb7ec6d46f45180,4,0,17,0,4,0.0161957322337677,-0.0002300234297289,4,0.0815336058290746,-1,-0.0162426740237946,4,0.132457061389006,1,0,0,0,1,0,0,0,0
c25f5ca801be5075,4,0,4,0,8,0.0834204205911207,-1.538959369074e-05,8,0.0952256158695107,-1,-0.037560195951918,8,0.1346933484920895,1,0,0,0,1,0,0,0,0
d0da55bb38fb5e83,4,0,3,1,5,0.0313879582296267,0.0001831561706144,5,0.084627887349074,5,0.043281504001932,5,0.1262127543776471,1,1,0,1,1,0,0,0,0
e056339b5ad457ea,4,0,17,0,4,0.014223174556874,-1.9974818360246616e-05,4,0.0811318445092779,-1,-0.0180470026837422,4,0.1326463421565159,1,0,0,0,1,0,0,0,0
03a7c978d0165fa2,4,0,20,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
102e8bfe5f555974,4,0,19,1,22,0.181335571001979,-2.479011844847001e-05,22,0.1151685156477831,22,0.0221771331477028,22,0.1284266811426404,1,0,0,1,1,0,0,0,0
11579a9c240a5c77,4,0,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1c8a733cea4d5aed,4,0,28,1,11,0.3064990305889103,0.0014269439846277,11,0.1406612235685709,11,0.0764000252896651,11,0.1227384986795096,1,1,0,1,1,0,0,0,0
1ed95e82b4f754ff,4,0,4,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2067e26ac57b5302,4,0,1,0,5,0.101678289322867,-0.0001615822235704,5,0.0989442931605553,5,0.0315396859317696,5,0.1274445146359732,1,0,0,1,1,0,0,0,0
25f5f0c57aea54b9,4,0,21,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2b3f24482a765ccc,4,0,5,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
330fd7f2e3aa5f55,4,0,26,1,19,0.100230714144779,5.4576332867145496e-05,19,0.0986494578201918,19,0.0147085041553021,19,0.1292101680202304,1,1,0,1,1,0,0,0,0
3a46193d097552cd,4,0,16,1,9,0.2475115152844104,0.0008605283550969,9,0.1286469224011747,-1,-0.0669686211351056,9,0.1377784013505268,1,1,0,0,1,1,0,0,0
4b7fb448a9f35a56,4,0,18,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
642e382b50db5133,4,0,17,1,9,0.0501590854568792,0.9895227806188628,9,0.0884511027294058,-1,-0.1556294972892087,9,0.1470792560446144,1,1,0,0,1,1,0,0,0
669d54218ee75215,4,0,2,1,1,0.0331137064146315,3.765455192187791e-05,1,0.0849793796661636,-1,-0.0034915118261711,1,0.1311194171887084,1,1,0,0,1,1,0,0,0
6715d16e80075f55,4,0,12,1,3,0.1644410899437026,-0.0001784819283985,3,0.1117275267799994,-1,-0.0277123387592784,3,0.1336602717532846,1,0,0,0,1,0,0,0,0
8c7421c1a39954dc,4,0,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
8e92f84a71e85b42,4,0,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9389f1437d2b5fad,4,0,12,1,0,0.1132243585578667,5.547304395592256e-05,0,0.1012959425286091,-1,-0.0358703739613026,0,0.1345160798988233,1,1,0,0,1,1,0,0,0
9f109cfcd3695a7c,4,0,18,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ac264ca2d43c52a7,4,0,25,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
d7018055ca4b5f66,4,0,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ddcdcbbd930d5cd4,4,0,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e7e3b8bf23835b2a,4,0,3,1,16,0.0603552881913881,6.682571023874928e-06,16,0.0905278176034577,-1,-0.024175755054516,16,0.1332892710077663,1,1,0,0,1,1,0,0,0
eae558be27b1587b,4,0,6,1,7,0.0562958634237197,-0.2252352770328521,7,0.0897010129571966,7,0.00038703219674,7,0.1307125435377079,1,0,0,1,1,0,0,0,0
ffb77fcdc4bd5e37,4,0,13,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
07f8bf05fc975975,4,0,1,0,1,0.0848350194252524,-7.274440014737316e-05,1,0.095513734742404,-1,-0.0407639763487699,1,0.1350294369364569,1,0,0,0,1,0,0,0,0
0fdd878a393d502e,4,0,2,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2b32a9f406845f75,4,0,12,0,2,0.0034219581389365,-3.806486467696913,2,0.0789319032785032,2,0.090896734826775,2,0.1212177400902002,1,0,1,1,1,0,1,0,1
2c9450a5449e52fa,4,0,9,1,6,0.0352407520243091,-0.0005310452297329,6,0.0854126063653988,6,0.0819377718069973,6,0.1221575685339415,1,0,0,1,1,0,0,0,0
447b5889e4005e16,4,0,5,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5465043a8ae85d79,4,0,2,1,9,0.2690886366362399,0.9894966626687548,9,0.1330416495380635,-1,-0.0588954353074498,9,0.1369314942190105,1,1,0,0,1,1,0,0,0
613662b53d9a5ae7,4,0,12,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
66da55b392b45a5d,4,0,21,1,17,0.1806756273563497,0.0001668158262966,17,0.1150341014133273,17,0.1235992674374991,17,0.1177871231469124,1,1,0,1,1,0,0,0,0
78823d4302645d60,4,0,12,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
7a1756cf8f7a566e,4,0,13,1,2,0.3735332769637671,-0.002361465603113,2,0.1543144452769199,2,0.3118281848659253,2,0.0980412116900449,1,0,0,1,1,0,0,0,0
7c8389cb32f25aed,4,0,10,1,1,0.2603238397963863,1.7302572846444375,1,0.1312564767203672,-1,-0.0437621792342491,1,0.1353439595375281,1,1,0,0,1,1,0,0,0
80bebabe4c6f5627,4,0,14,1,9,0.1118967726713505,-0.0004784055048858,9,0.1010255460458304,-1,-0.1048227280729301,9,0.1417494375445659,1,0,0,0,1,0,0,0,0
b16054ccc4bd54f9,4,0,11,1,1,0.245862366966942,1.8926528397743596,1,0.1283110315867626,-1,-0.0456007185973336,1,0.1355368291346623,1,1,0,0,1,1,0,0,0
b3734dd3dc905040,4,0,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
b3c270be7e145adc,4,0,10,1,14,2.874996171380168,-1.2199467135749755,14,0.6638007055041344,14,2.201219381863515,-1,-0.1001629313980406,1,0,1,1,0,0,1,0,0
b76a132378175658,4,0,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c49669e6594c55d7,4,0,24,1,24,0.1745995715304889,-4.205154404068878e-05,24,0.1137965587871467,-1,-0.010842014896883,24,0.131890512219061,1,0,0,0,1,0,0,0,0
d72a6e0e28a159a2,4,0,7,0,5,0.0511620147923316,-0.0113237933923491,5,0.0886553746846414,5,0.4889578183875116,5,0.0794596562750297,1,0,0,1,1,0,0,0,0
da13a4ab1eaf5a07,4,0,17,1,10,0.1802335349999149,4.382104147193644e-05,10,0.1149440581103234,-1,-0.0847685400662855,10,0.1396456788547294,1,1,0,0,1,1,0,0,0
dd2f426104cb5f43,4,0,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ea01c4873e9b5cf8,4,0,17,1,9,0.1771561115427936,-0.0001069160800426,9,0.1143172628970888,-1,-0.0517856173744151,9,0.1361856479521449,1,0,0,0,1,0,0,0,0
ea47b3db126a588e,4,0,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
023f35fd45755497,4,0,11,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
07704203d30b5747,4,0,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2daba893c5535189,4,0,4,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2f19f98982615f60,4,0,11,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
36ba502aa1eb5ecd,4,0,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
43557bbc55b85aa6,4,0,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
47cdc9127a1e55a7,4,0,11,1,9,0.0667910640570561,-0.0004928609021008,9,0.091838626324538,-1,-0.1748622937729275,9,0.1490968477176892,1,0,0,0,1,0,0,0,0
49677b3a648b58be,4,0,28,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4a1db4bffda6552f,4,0,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
671ff8b7146358da,4,0,10,1,20,0.3289768692500041,2.019998709635657,20,0.14523940459336,20,0.0568295727199901,20,0.124791511728148,1,1,0,1,1,0,0,0,0
696a489252f453fb,4,0,3,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
69f3980cf2db525c,4,0,16,1,2,0.1138571835349765,-0.0001963694116682,2,0.1014248333595248,-1,-0.0780665342754058,2,0.1389426135938858,1,0,0,0,1,0,0,0,0
6c6d30fe3b6e59f0,4,0,23,1,9,0.0872614959794125,1.0326532647209063e-05,9,0.0960079481356418,9,0.0038421966163505,9,0.1303500839771333,1,1,0,1,1,0,0,0,0
7449973a63d255af,4,0,9,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
84130118c5ec5189,4,0,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
986bd829651151e2,4,0,27,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c1dbec763983596c,4,0,17,0,6,0.0443173906885192,-0.0004926864345327,6,0.0872612936670511,-1,-0.0129196970162158,6,0.1321084687781506,1,0,0,0,1,0,0,0,0
c70954fab4a650c7,4,0,5,0,13,3.516119810400146,-1.233023564266786,13,0.7943817690556519,13,2.5851866495581923,-1,-0.1404425216640654,1,0,1,1,0,0,1,0,0
d8d6c32be32650ad,4,0,7,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
deeae175505b5728,4,0,9,1,23,0.8651766032890484,0.0006355421473274,23,0.2544500580234662,23,0.6556884071331995,23,0.0619689992202995,1,1,0,1,1,0,0,0,0
e380b20d49215557,4,0,13,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e4499494731e5026,4,0,9,1,26,0.2215318270182057,0.0005548425547778,26,0.1233555010308387,26,0.7313836667262402,26,0.0540282857845059,1,1,0,1,1,0,0,0,0
ed710413165b5ca4,4,0,10,0,1,0.1204755507993103,-0.0001985852306709,1,0.1027728314425035,-1,-0.1146794504370563,1,0.1427834442727349,1,0,0,0,1,0,0,0,0
f9922d29f7ca5693,4,0,9,1,21,0.1177966351516257,-8.826512694358815e-05,21,0.1022272024356333,-1,-0.0220352413100278,21,0.1330647231781963,1,0,0,0,1,0,0,0,0
fbe3cf848a4c5391,4,0,1,0,2,0.1078436452474513,-0.0046172204494472,2,0.1002000240130886,2,0.0007561199128068,2,0.1306738248675863,1,0,0,1,1,0,0,0,0
fdf3abf3cf375c35,4,0,5,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
00f4aedf9b3c5f65,4,0,16,1,21,0.0490956043257411,3.5336512327194085e-05,21,0.0882344978676926,-1,-0.0259936672190096,21,0.1334799767352755,1,1,0,0,1,1,0,0,0
3584e6b997845f86,4,0,27,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3d56147a52d550b3,4,0,17,1,3,0.166780640517493,0.0001904807411134,3,0.1122040354962045,-1,-0.0046824300865426,3,0.1312443489305626,1,1,0,0,1,1,0,0,0
4132da23bf54566f,4,0,17,1,1,0.0398373439906395,0.0012187561772414,1,0.0863488187137584,-1,-0.030328423376472,1,0.1339347087309844,1,1,0,0,1,1,0,0,0
44ae005ad8b25d52,4,0,10,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
48ee2a6b3a4b54cc,4,0,8,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
49f109b9cca4567a,4,0,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4ac48ad526735073,4,0,15,1,1,0.1935467795769919,0.0003725693814456,1,0.1176556374850188,-1,-0.0944365860413526,1,0.1406598927300081,1,1,0,0,1,1,0,0,0
5214a5118acc5d75,4,0,15,1,6,0.0770547692832109,-0.001846320647036,6,0.0939290897903045,6,0.0171631623348896,6,0.128952665274461,1,0,0,1,1,0,0,0,0
55a7c26fd2d35b8e,4,0,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5693aed0af7e548c,4,0,5,0,17,0.0663365633702129,-2.020414070067741,17,0.091746055750844,17,0.1480147182263578,17,0.1152258518181346,1,0,1,1,1,0,1,0,1
7418da8c04e85efb,4,0,7,1,1,0.2122064190269177,4.00804797271723,1,0.1214561455564163,-1,-0.0686218840253227,1,0.1379518347585873,1,1,0,0,1,1,0,0,0
