scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,zdelta_selected_action,dnl_selected_action,epv_raw_selected_action,epv_main_selected_action,dense_value,zdelta_value,dnl_value,epv_raw_value,epv_main_value,rsmr_proposal,rsmr_y,zdelta_accepts_rsmr_winner,zdelta_deletes_rsmr_winner,dnl_accepts_rsmr_winner,dnl_deletes_rsmr_winner,epv_raw_accepts_rsmr_winner,epv_raw_deletes_rsmr_winner,epv_main_accepts_rsmr_winner,epv_main_deletes_rsmr_winner,rsmr_outcome_class
b0f9569dfe425d61,3,4,9,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e516f368a8fb5a16,3,4,3,1,11,0.0151999004754628,-0.0004473697791341,-1,-1,11,-1,11,-0.1858540743016161,-0.190476081187445,0.0896233219920041,-0.0908882896772116,0.0745821097852643,1,-0.0004473697791341,0,1,1,0,0,1,1,0,mild_harm
f997536112085ece,3,4,17,1,24,0.1085091570393512,-8.260559672490508e-05,-1,-1,24,-1,24,-0.0235587446255353,-0.0266377437641328,0.0184298399007695,-0.0266673864998912,0.1388030129625847,1,-8.260559672490508e-05,0,1,1,0,0,1,1,0,mild_harm
925cbce83b0c5797,3,4,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
050392bdc27a5f5c,3,4,1,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1ae7a63963375f27,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1bd0f4142cdc52f5,3,4,10,1,0,0.2889227713411633,-2.8255283832552547e-06,0,0,0,-1,0,0.0436688587241707,0.0416580343570571,0.0665462332675422,-0.0351610817965381,0.1303093176659378,1,-2.8255283832552547e-06,1,0,1,0,0,1,1,0,mild_harm
2e91c253ccb958d1,3,4,16,1,3,0.0639125743880689,-6.759409550577411e-05,-1,-1,3,-1,3,-0.0410067100980355,-0.043938762650452,0.010430324097377,-0.0423745602300369,0.123095839232439,1,-6.759409550577411e-05,0,1,1,0,0,1,1,0,mild_harm
63464806708f5d70,3,4,3,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
67a57ae417045162,3,4,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
6ed7b0d3fc715d28,3,4,11,1,8,0.5592998637577578,0.0009856917359167,8,8,-1,-1,8,0.2926011866301716,0.2918642404763356,-0.5815855772137977,-0.0816092758829609,0.083861123579515,1,0.0009856917359167,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
78a96b59eca751e7,3,4,16,1,5,0.0309033475270032,0.0035972677305342,-1,-1,-1,-1,5,-0.0242798276742108,-0.0252771735592546,-0.0918718030093753,-0.0479314354226304,0.1175389640398455,1,0.0035972677305342,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
986b52e5fc685833,3,4,17,1,25,0.1554460997651751,-0.0001533661117778,-1,-1,25,-1,25,-0.0846693121335851,-0.0876198454828406,0.1181454341085755,-0.022572746913856,0.1428976525486199,1,-0.0001533661117778,0,1,1,0,0,1,1,0,mild_harm
9f32f8bd95195212,3,4,4,0,26,0.0288047950986548,-0.0002767197914421,-1,-1,26,-1,26,-0.0245791813754596,-0.0264941644953127,0.0751615409774606,-0.0341884519943675,0.1312819474681083,1,-0.0002767197914421,0,1,1,0,0,1,1,0,mild_harm
b4c84a922cb957a8,3,4,19,1,22,0.0882435172987736,-0.000144931913248,-1,-1,22,-1,22,-0.0724624762542179,-0.0770487339195191,0.1296494678681909,-0.0631719283664386,0.1022984710960373,1,-0.000144931913248,0,1,1,0,0,1,1,0,mild_harm
b8c14f4001735d94,3,4,1,0,7,0.1187524706604721,-0.0021207949011702,-1,-1,7,-1,7,-0.0076013959838785,-0.0100000467221562,0.0625457515361277,-0.032815479072555,0.1326549203899209,1,-0.0021207949011702,0,1,1,0,0,1,1,0,mild_harm
bd29c544e8035592,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c34206b68ee6576f,3,4,11,1,1,0.0356502641264642,-4.7573717791848935e-06,-1,-1,1,-1,1,-0.0143360765861318,-0.0161620567743846,0.092861415617016,-0.0114938814814547,0.1539765179810212,1,-4.7573717791848935e-06,0,1,1,0,0,1,1,0,mild_harm
efc9ce296b1955e3,3,4,12,1,25,0.218784921514385,0.0001197258479893,-1,-1,25,-1,25,-0.0258421822003989,-0.0289223372239116,0.079344070139186,-0.0271451742642381,0.1383252251982378,1,0.0001197258479893,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
0831e7eae1365d56,3,4,5,1,9,0.0454030205190284,-0.000454077412188,-1,-1,9,-1,9,-0.1588768196663403,-0.161807848069012,0.1647255857948597,-0.0329675834389223,0.1325028160235535,1,-0.000454077412188,0,1,1,0,0,1,1,0,mild_harm
174ebef468f65cc9,3,4,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
40e3009527ee5be5,3,4,16,1,5,0.0372938980704864,0.0004074828368609,-1,-1,5,-1,5,-0.0186719160365607,-0.0222860278179254,0.0098729841545994,-0.0114047650514078,0.154065634411068,1,0.0004074828368609,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
4f48d8ce00c3509c,3,4,16,1,6,0.0378809676349311,0.0004191477632149,-1,-1,6,-1,6,-0.019289333589922,-0.0228922528368352,0.0105417635869582,-0.0102849055494815,0.1551854939129943,1,0.0004191477632149,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
5979437fa70f5fd8,3,4,2,0,9,0.1133785350342759,-0.0001650322461967,-1,-1,9,-1,9,-0.1394643969579376,-0.1397342422561952,0.0574258199124094,-0.0940570299511398,0.071413369511336,1,-0.0001650322461967,0,1,1,0,0,1,1,0,mild_harm
87237d7e0ff25ebb,3,4,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9bcb80a60af853a2,3,4,12,1,12,0.2697116658870999,-0.0004041901597287,12,12,12,-1,12,0.0537843026832863,0.0528081874609146,0.058788933167719,-0.017272361329676,0.1481980381327998,1,-0.0004041901597287,1,0,1,0,0,1,1,0,mild_harm
a2326fd4694d5191,3,4,2,0,9,0.0914734952301084,-0.0003037672139702,-1,-1,9,-1,9,-0.0945201765419186,-0.0976089126235969,0.0982408869565182,-0.0258077071441484,0.1396626923183275,1,-0.0003037672139702,0,1,1,0,0,1,1,0,mild_harm
bc50e785e5cf5d5e,3,4,14,0,3,0.0046605179939849,-0.0001464746225625,3,3,3,-1,3,0.0331187418930148,0.0347799074244926,0.0316208717931602,-0.0682296384682377,0.0972407609942381,1,-0.0001464746225625,1,0,1,0,0,1,1,0,mild_harm
be3f5af9cebd56a0,3,4,7,1,8,0.2565206817211672,7.009943267322072e-05,8,8,8,-1,8,0.0136260744733295,0.0154996321364309,0.0753359813492886,-0.0628030769887544,0.1026673224737215,1,7.009943267322072e-05,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
ccb8e05950fc5fca,3,4,19,1,23,0.1053961359803062,-0.000183020631969,-1,-1,23,23,23,-0.045759535112603,-0.0457361388107782,0.2071424331095585,0.0224744535417137,0.1879448530041896,1,-0.000183020631969,0,1,1,0,1,0,1,0,mild_harm
faf0ce0d2dc95076,3,4,7,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
0395a156348a5041,3,4,8,1,24,0.0578667543811341,-0.0003903797159903,-1,-1,24,-1,24,-0.0804851997098748,-0.0812497347736597,0.2792374779844781,-0.0042223178435293,0.1612480816189466,1,-0.0003903797159903,0,1,1,0,0,1,1,0,mild_harm
0d99f7ef1331585c,3,4,2,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1a775b7a88eb5558,3,4,12,1,21,0.0438683582306958,0.0,-1,-1,-1,-1,21,-0.0347918090894504,-0.0368784421484084,-0.0579690982401354,-0.0425426761245876,0.1229277233378882,1,0.0,0,1,0,1,0,1,1,0,mild_harm
2777ce9cfe665ad6,3,4,19,1,20,0.7017357375583403,-0.0003108637665398,20,20,20,20,20,0.0687406251777994,0.0683849957267258,0.1192361754001984,0.0881165186248965,0.2535869180873724,1,-0.0003108637665398,1,0,1,0,1,0,1,0,mild_harm
4db8527b43a95f0d,3,4,17,0,11,0.0947552042199292,-0.0003200179014353,-1,-1,11,11,11,-0.1124014309323049,-0.113115215052426,0.0229895432766398,0.0226056149029927,0.1880760143654687,1,-0.0003200179014353,0,1,1,0,1,0,1,0,mild_harm
5d00c83bfb0c508d,3,4,12,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5f60684cc6045646,3,4,17,1,2,0.0299469729123501,-0.9895701892308892,2,2,2,-1,2,0.0121311301533633,0.0143162366717764,0.01828317571163,-0.0198314329613119,0.145638966501164,1,-0.9895701892308892,1,0,1,0,0,1,1,0,catastrophe
633d93f8f6bc51b5,3,4,5,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
6f319806306450c0,3,4,17,0,9,0.1436213995102266,-0.0001257457367667,-1,-1,9,-1,9,-0.1032143251290602,-0.1069885362681272,0.0608104572805248,-0.0083952296032716,0.1570751698592043,1,-0.0001257457367667,0,1,1,0,0,1,1,0,mild_harm
74bb5ba3f6a75df3,3,4,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
8515fe3938815bd1,3,4,17,0,9,0.1763813119286015,-0.0001239293869381,-1,-1,9,9,9,-0.0890042313329857,-0.0925521315562645,0.0816437772976655,0.0169930831077661,0.182463482570242,1,-0.0001239293869381,0,1,1,0,1,0,1,0,mild_harm
9a807a00fda657be,3,4,4,1,9,0.1868845466003021,-7.209880230948321e-05,-1,-1,9,-1,9,-0.0939685026693422,-0.0973812325203326,0.1190572372104326,-0.0140608071310558,0.1514095923314201,1,-7.209880230948321e-05,0,1,1,0,0,1,1,0,mild_harm
bb77e9686029538d,3,4,18,1,22,0.5400424241763673,0.0002012102944777,22,22,-1,22,22,0.0988858574692837,0.0962472056124639,-0.0061628271308707,0.0119667428748489,0.1774371423373248,1,0.0002012102944777,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
d97f7fc3e5a35f1e,3,4,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
fee89379e3375727,3,4,17,1,2,0.5196400216842526,0.0002513909440491,2,2,2,2,2,0.0961946000156521,0.0926909444730529,0.0158869575872239,0.0665385186753843,0.2320089181378602,1,0.0002513909440491,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
0f6992119fc759c4,3,4,4,1,9,0.0660328831046773,0.9896811794601964,-1,-1,-1,-1,-1,-0.2643831589875029,-0.2579611163325638,-0.031150863195937,-0.1981264788533034,-0.0326560793908274,1,0.9896811794601964,0,1,0,1,0,1,0,1,material_positive_gt_0p2
147b934bc401590e,3,4,18,1,1,0.1563545786358181,0.9893352683567442,1,1,-1,-1,1,0.0815282880562643,0.0778530133163472,-0.0365071010310039,-0.0465632320349632,0.1189071674275127,1,0.9893352683567442,1,0,0,1,0,1,1,0,material_positive_gt_0p2
1f19613acc175257,3,4,17,0,3,0.2000326452355238,-0.0001153716588855,3,3,-1,-1,3,0.035730392381289,0.0321183199450316,-0.0272286621785958,-0.0371115755116019,0.1283588239508739,1,-0.0001153716588855,1,0,0,1,0,1,1,0,mild_harm
28a9f1a2abfe555c,3,4,4,1,0,0.1565967492322981,0.0001118290149955,-1,-1,0,-1,0,-0.10299015260693,-0.1068179337160443,0.070957745718742,-0.0409353170857818,0.124535082376694,1,0.0001118290149955,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
59d1bd367a965623,3,4,19,1,9,0.3956876854675589,0.0002097983349114,9,9,9,-1,9,0.1120446376519186,0.1085837846103955,0.0555728001194574,-0.0291497171410038,0.1363206823214721,1,0.0002097983349114,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
86abbd3f53575fd5,3,4,17,1,9,0.047458457586582,1.9791943842181936,-1,-1,9,9,9,-0.1090851070989278,-0.1112834694180445,0.1124830604793616,0.0549643230802301,0.2204347225427061,1,1.9791943842181936,0,1,1,0,1,0,1,0,material_positive_gt_0p2
8ad88f000c1750a0,3,4,17,1,9,0.0871011249793017,-0.0005808805376524,-1,-1,9,-1,9,-0.122229190155585,-0.1262086451992768,0.0264329623835093,-0.0242793133379586,0.1411910861245172,1,-0.0005808805376524,0,1,1,0,0,1,1,0,mild_harm
b183aa1eebac52fc,3,4,17,1,7,0.1376034804178827,0.0001314637799514,-1,-1,7,7,7,-0.0152270552007408,-0.01786884761746,0.0530951010598326,0.01634790107516,0.1818183005376359,1,0.0001314637799514,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
e06dab45945a571c,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
15c64c983b935d86,3,4,5,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1fad9f3e334d5e4e,3,4,16,0,3,0.0841944703083496,-5.923158902421122e-05,3,3,3,-1,3,0.042947094817836,0.0430555764035,0.0451294315553791,-0.0506074343941803,0.1148629650682956,1,-5.923158902421122e-05,1,0,1,0,0,1,1,0,mild_harm
2d79aaf4c8d6582e,3,4,9,1,21,0.0393558657693903,0.0,-1,-1,-1,-1,21,-0.0193493412622017,-0.0226036526476551,-0.0445567572375263,-0.0420391120384691,0.1234312874240068,1,0.0,0,1,0,1,0,1,1,0,mild_harm
3d5f4f15e1f053cd,3,4,4,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4f547ba1d6e953b1,3,4,17,0,3,0.0965188241437179,-4.712445205079519e-05,3,3,-1,-1,3,0.0346314309849554,0.0316170856045137,-0.0044143085446875,-0.071410668352788,0.0940597311096879,1,-4.712445205079519e-05,1,0,0,1,0,1,1,0,mild_harm
57a59636cde25b02,3,4,10,1,2,0.3003703531729843,1.5957976206366964,-1,-1,2,-1,2,-0.0164681009664449,-0.0189985216059065,0.1015387362631291,-0.0418047877817631,0.1236656116807127,1,1.5957976206366964,0,1,1,0,0,1,1,0,material_positive_gt_0p2
77d52cd328e05b79,3,4,6,0,12,0.2025715040412954,-0.0012133296082392,-1,-1,12,12,12,-0.1367753278304477,-0.1366794634979064,0.1074413984825012,0.0056022080471634,0.1710726075096393,1,-0.0012133296082392,0,1,1,0,1,0,1,0,mild_harm
7c467941fb3d5524,3,4,11,1,19,0.0205142260771262,0.0,-1,-1,-1,-1,19,-0.0306665329502364,-0.0339211349287195,-0.040509233602137,-0.0422588933099736,0.1232115061525023,1,0.0,0,1,0,1,0,1,1,0,mild_harm
855d4a2e69115db2,3,4,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
949849ded44f514f,3,4,5,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
a74ab03d0fb05d72,3,4,12,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c0815ea46b825526,3,4,12,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
cfdc02dc40405e6f,3,4,2,1,9,0.3349356557440434,2.019834518898582,9,9,9,-1,9,0.0409717846777438,0.0393664421569514,0.1697089720104191,-0.0397549278419452,0.1257154716205306,1,2.019834518898582,1,0,1,0,0,1,1,0,material_positive_gt_0p2
de3c0c52e7815332,3,4,1,1,22,0.802083150890449,3.1496425274491777,22,22,22,22,22,1.2011541698190578,1.197581510861316,2.4885319092272216,2.6311466642670864,2.7966170637295624,1,3.1496425274491777,1,0,1,0,1,0,1,0,material_positive_gt_0p2
f26eb5a6f93c50b4,3,4,16,1,17,0.2173821609332621,0.0022419899821281,-1,-1,17,-1,17,-0.0533941909870651,-0.057176208268261,0.0498708286736286,-0.009470867413244,0.1559995320492318,1,0.0022419899821281,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
f28c5026aff854cb,3,4,26,1,22,0.1652665989126248,0.92972289563152,22,22,-1,-1,22,0.1326387419101725,0.1251012702971349,-0.1326427176918286,-0.091933224855358,0.0735371746071179,1,0.92972289563152,1,0,0,1,0,1,1,0,material_positive_gt_0p2
faf93d61f8bd5238,3,4,18,0,24,0.0687673816029543,-9.455366143940049e-05,-1,-1,24,-1,24,-0.0282498058848486,-0.0314411346772386,0.0692825959243201,-0.0354626200597316,0.1300077794027442,1,-9.455366143940049e-05,0,1,1,0,0,1,1,0,mild_harm
073ef4e9c6185fdd,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
09884abf58435aaa,3,4,17,1,9,0.0662185506198301,-0.0006670752685522,-1,-1,9,-1,9,-0.1088987233641279,-0.1139102272684722,0.0345579462205486,-0.0148368966951218,0.150633502767354,1,-0.0006670752685522,0,1,1,0,0,1,1,0,mild_harm
10e0d0cf52855491,3,4,9,1,20,0.4207007276874806,-4.381986407098193e-05,20,20,20,20,20,0.0929131057878023,0.0903673648747995,0.0725364848899193,0.0106787532385487,0.1761491527010246,1,-4.381986407098193e-05,1,0,1,0,1,0,1,0,mild_harm
1fc485893db05d58,3,4,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
21870d2397795423,3,4,24,0,20,0.1069096550537814,0.0,-1,-1,-1,20,20,-0.0004074540103968,-0.0032632769566753,-0.0028788864200148,0.0185728327371967,0.1840432321996726,1,0.0,0,1,0,1,1,0,1,0,mild_harm
538923756bab555f,3,4,17,1,9,0.0328951715535917,0.0007085304721989,-1,-1,9,9,9,-0.0904901082397617,-0.0895259356721366,0.0084041596912278,0.0247415096733683,0.1902119091358443,1,0.0007085304721989,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
5a67404157535f5b,3,4,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
7476e5ad4711587f,3,4,9,0,3,0.0699899557803309,-9.649557229707284e-05,-1,-1,3,-1,3,-0.128480777503534,-0.1272809807193645,0.0777357117779208,-0.0229229616295584,0.1425474378329174,1,-9.649557229707284e-05,0,1,1,0,0,1,1,0,mild_harm
7fb1a51c02db514e,3,4,18,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
82bcaf16eea459db,3,4,24,1,1,0.0616066396810389,-0.0001157444000244,1,1,-1,-1,-1,0.0315744395920484,0.0225545772825546,-0.0775135438869521,-0.2039128238127724,-0.0384424243502964,1,-0.0001157444000244,1,0,0,1,0,1,0,1,mild_harm
899c5ed91b8c5beb,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9857fe6079dc5b65,3,4,16,1,9,0.1521741271094596,0.0003742047014063,-1,-1,9,9,9,-0.0270566908921547,-0.0292844436686461,0.1080449053770012,0.0469746674347516,0.2124450668972275,1,0.0003742047014063,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
9c0c9727fc975d7a,3,4,4,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
a0cbabab4b2c5345,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
a370a9747c5e599b,3,4,8,1,1,0.1125066199935203,-1.0564851760864276e-05,-1,-1,1,-1,1,-0.0469458771792385,-0.049595674449956,0.080237081341419,-0.0553649938211406,0.1101054056413352,1,-1.0564851760864276e-05,0,1,1,0,0,1,1,0,mild_harm
b0b57e6ca331564e,3,4,12,1,24,0.0220962488230839,0.0,24,24,24,24,24,0.0103765504475025,0.0064439939055365,0.0089627690652319,0.0023408636038411,0.1678112630663171,1,0.0,1,0,1,0,1,0,1,0,mild_harm
b66edb8535dd5ec1,3,4,11,1,11,0.0966042071103635,-0.0002485304828732,11,11,11,-1,11,0.0689730156838059,0.0681822704365393,0.0371609677642949,-0.0690514951464375,0.0964189043160383,1,-0.0002485304828732,1,0,1,0,0,1,1,0,mild_harm
bef88a7c044b5ebe,3,4,29,1,18,0.5154772621046892,0.0008987352035938,18,18,18,18,18,0.2192010509949196,0.2118598889440391,0.0015189026371824,0.0228573195789239,0.1883277190413999,1,0.0008987352035938,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
ce41992a83845d8a,3,4,20,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e2022a0506df54c7,3,4,11,1,15,0.303256798039182,0.0,15,-1,-1,-1,15,0.0001753567220596,-0.0047239477284012,-0.1622373282975534,-0.1654425325377825,2.7866924693364936e-05,1,0.0,0,1,0,1,0,1,1,0,mild_harm
f88a28f7b54555ea,3,4,30,1,18,0.1818418476115941,0.0006765377013073,18,18,-1,-1,18,0.0842407975660231,0.0743117086834849,-0.1446262576381015,-0.1445368264933916,0.0209335729690842,1,0.0006765377013073,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
034da27cd2f75292,3,4,1,0,5,0.304640614934026,-0.0041440810557571,5,5,5,5,5,0.1060708844805294,0.1012814384085119,0.0989878937956291,0.2274747314806376,0.3929451309431136,1,-0.0041440810557571,1,0,1,0,1,0,1,0,mild_harm
1088d47284565808,3,4,5,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1a20ae9ff1e05d25,3,4,16,1,25,0.07274087088546,-0.0001797868408029,-1,-1,25,25,25,-0.0480674079718401,-0.0497404622270856,0.1840382381017757,0.0194907901541713,0.1849611896166472,1,-0.0001797868408029,0,1,1,0,1,0,1,0,mild_harm
3f51b8b92c3b52cf,3,4,18,1,9,0.3739109692203046,0.0003213510554285,-1,-1,9,9,9,-0.0058532184420344,-0.0087860189135756,0.0860228521387642,0.0223806366370799,0.1878510360995558,1,0.0003213510554285,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
452d348a65ac59f3,3,4,11,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4a35d5b02394561e,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
4a90f1c8ef895e13,3,4,12,1,2,0.1530308856651394,-0.0002851558105612,-1,-1,2,-1,2,-0.0612887350055281,-0.0641997670189278,0.160773530685709,-0.0142709734336192,0.1511994260288567,1,-0.0002851558105612,0,1,1,0,0,1,1,0,mild_harm
4cf854e9eadf5084,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
54059bb6b643525f,3,4,11,1,24,0.0111269355833754,-0.0005095285788178,-1,-1,24,-1,24,-0.1679738212024769,-0.1707103231615507,0.2839206622496891,-0.0515554088269234,0.1139149906355525,1,-0.0005095285788178,0,1,1,0,0,1,1,0,mild_harm
588dbd820a135056,3,4,6,1,3,0.1663461020295316,0.0005023064074397,-1,-1,3,-1,3,-0.1069971983736938,-0.1104413532711277,0.1177044179808524,-0.0189500220959929,0.1465203773664829,1,0.0005023064074397,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
5a0bd184100f54d5,3,4,3,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
8eb1c196434e51ec,3,4,10,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
95e1e30a438d52cd,3,4,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9c5700ab41865a07,3,4,12,1,1,0.1634809305326644,-0.000125082693994,-1,-1,1,-1,1,-0.0357143189259887,-0.0422259653727366,0.1187124090006633,-0.0658189166666849,0.0996514827957909,1,-0.000125082693994,0,1,1,0,0,1,1,0,mild_harm
aa05025b9a815254,3,4,9,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ac768eabfa5c5725,3,4,12,0,9,0.240029074240532,-9.121100050396568e-05,-1,-1,9,9,9,-0.0754259712109991,-0.0790121686337847,0.1184555154401317,0.0257499488867744,0.1912203483492504,1,-9.121100050396568e-05,0,1,1,0,1,0,1,0,mild_harm
ad963f2915a657a4,3,4,18,1,9,0.3407998694433851,0.0004896600965409,9,9,9,9,9,0.0202637760112859,0.0196219740174034,0.1013665156434595,0.0283385434299829,0.1938089428924588,1,0.0004896600965409,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
ae1909ec83115e90,3,4,2,1,9,0.1650734353301483,-0.0003600291313676,-1,-1,9,-1,9,-0.0836276359708594,-0.0873651358283249,0.0760210191429722,-0.0307332141236585,0.1347371853388173,1,-0.0003600291313676,0,1,1,0,0,1,1,0,mild_harm
be7fe135f5665966,3,4,7,1,0,0.1693357944237277,0.0062542543325573,-1,-1,0,0,0,-0.0243329224704381,-0.0256632644673502,0.1918497624033883,0.0808667669376724,0.2463371664001483,1,0.0062542543325573,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
c7bff0705f645b30,3,4,12,1,3,0.3619219615565519,-1.2310663021650163,3,3,3,3,3,0.0377354922804376,0.038906154881386,0.0949314018484296,0.0119147578873216,0.1773851573497975,1,-1.2310663021650163,1,0,1,0,1,0,1,0,catastrophe
de432d7c6c6e57a6,3,4,2,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e8b724310f7054d0,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ed9b2d124d9d5f5d,3,4,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ee0f338b4ebe5cb4,3,4,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
f2a1763371075e21,3,4,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
fe394302690d5074,3,4,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3acad4250aca5326,3,4,12,1,23,0.1064943923618443,0.0010598421217871,23,23,23,23,23,0.073914918076537,0.0735147772367674,0.1081890410087532,0.0158878373596109,0.1813582368220868,1,0.0010598421217871,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
418e74ddfb5f5ca0,3,4,12,0,5,0.0190824957562154,-0.0027785253122454,-1,-1,-1,5,5,-0.0019308785155407,-0.0048901636319299,-0.0586128572742256,0.0010611381890754,0.1665315376515514,1,-0.0027785253122454,0,1,0,1,1,0,1,0,mild_harm
43f8bc12d54d5cef,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
